,age,default,housing,loan,duration,campaign,pdays,previous,emp.var.rate
520,40,,,,427,1,999,0,1.1
521,38,0.0,0.0,0.0,310,1,999,0,1.1
522,39,0.0,1.0,0.0,158,1,999,0,1.1
523,39,0.0,0.0,0.0,198,1,999,0,1.1
524,38,0.0,0.0,0.0,145,1,999,0,1.1
525,47,,1.0,0.0,247,1,999,0,1.1
526,30,0.0,0.0,0.0,102,1,999,0,1.1
527,38,0.0,1.0,0.0,179,2,999,0,1.1
528,39,0.0,0.0,0.0,73,1,999,0,1.1
529,44,0.0,0.0,0.0,263,2,999,0,1.1
530,36,0.0,0.0,0.0,342,2,999,0,1.1
531,41,,1.0,0.0,41,1,999,0,1.1
532,41,0.0,0.0,0.0,13,1,999,0,1.1
533,35,0.0,0.0,0.0,79,2,999,0,1.1
534,41,0.0,0.0,0.0,358,1,999,0,1.1
535,36,,0.0,0.0,162,1,999,0,1.1
536,35,0.0,1.0,0.0,150,1,999,0,1.1
537,33,,0.0,0.0,26,1,999,0,1.1
538,38,,0.0,0.0,250,1,999,0,1.1
539,33,0.0,0.0,0.0,179,1,999,0,1.1
540,55,,0.0,0.0,146,1,999,0,1.1
541,36,,0.0,0.0,440,1,999,0,1.1
542,57,,0.0,0.0,289,1,999,0,1.1
543,32,0.0,1.0,0.0,242,2,999,0,1.1
544,30,0.0,1.0,0.0,123,1,999,0,1.1
545,43,0.0,1.0,0.0,161,2,999,0,1.1
546,46,0.0,0.0,0.0,268,2,999,0,1.1
547,35,0.0,0.0,0.0,259,2,999,0,1.1
548,34,0.0,1.0,0.0,26,1,999,0,1.1
549,50,,,,153,1,999,0,1.1
550,39,0.0,0.0,0.0,424,2,999,0,1.1
551,39,,0.0,0.0,375,1,999,0,1.1
552,42,0.0,0.0,0.0,179,2,999,0,1.1
553,57,0.0,1.0,0.0,383,1,999,0,1.1
554,45,,0.0,0.0,440,1,999,0,1.1
555,40,0.0,0.0,0.0,195,1,999,0,1.1
556,42,0.0,0.0,0.0,179,3,999,0,1.1
557,40,0.0,0.0,0.0,217,1,999,0,1.1
558,38,,0.0,0.0,87,1,999,0,1.1
559,39,,1.0,0.0,427,1,999,0,1.1
560,41,0.0,0.0,0.0,189,1,999,0,1.1
561,39,,1.0,0.0,502,1,999,0,1.1
562,41,0.0,1.0,0.0,260,1,999,0,1.1
563,45,,0.0,0.0,209,1,999,0,1.1
564,35,0.0,,,179,1,999,0,1.1
565,35,0.0,1.0,0.0,179,1,999,0,1.1
566,49,,0.0,0.0,69,1,999,0,1.1
567,36,0.0,0.0,0.0,105,2,999,0,1.1
568,23,0.0,0.0,0.0,266,3,999,0,1.1
569,43,,,,87,2,999,0,1.1
570,49,0.0,,,524,2,999,0,1.1
571,36,0.0,,,155,2,999,0,1.1
572,51,,1.0,0.0,162,2,999,0,1.1
573,56,,1.0,0.0,316,4,999,0,1.1
574,45,0.0,0.0,0.0,352,2,999,0,1.1
575,42,0.0,0.0,0.0,179,3,999,0,1.1
576,41,0.0,0.0,0.0,76,4,999,0,1.1
577,32,,0.0,0.0,535,2,999,0,1.1
578,46,0.0,0.0,0.0,310,2,999,0,1.1
579,37,0.0,0.0,0.0,390,3,999,0,1.1
580,53,,0.0,0.0,369,1,999,0,1.1
581,30,0.0,0.0,0.0,112,2,999,0,1.1
582,45,,0.0,0.0,79,1,999,0,1.1
583,24,0.0,0.0,0.0,140,2,999,0,1.1
584,45,,0.0,0.0,315,1,999,0,1.1
585,34,0.0,0.0,0.0,262,2,999,0,1.1
586,41,,0.0,0.0,174,2,999,0,1.1
587,59,0.0,1.0,0.0,424,2,999,0,1.1
588,45,,0.0,0.0,135,1,999,0,1.1
589,54,,0.0,0.0,36,5,999,0,1.1
590,32,0.0,0.0,0.0,179,3,999,0,1.1
591,33,0.0,1.0,0.0,219,2,999,0,1.1
592,32,0.0,0.0,0.0,135,1,999,0,1.1
593,34,0.0,,,147,2,999,0,1.1
594,46,0.0,0.0,0.0,407,2,999,0,1.1
595,57,0.0,1.0,0.0,402,4,999,0,1.1
596,42,0.0,0.0,0.0,209,1,999,0,1.1
597,48,0.0,1.0,0.0,92,2,999,0,1.1
598,58,,1.0,0.0,208,1,999,0,1.1
599,34,0.0,0.0,0.0,193,1,999,0,1.1
600,32,0.0,1.0,0.0,65,1,999,0,1.1
601,48,0.0,0.0,0.0,284,2,999,0,1.1
602,47,0.0,0.0,0.0,285,1,999,0,1.1
603,31,,0.0,0.0,231,1,999,0,1.1
604,32,0.0,1.0,0.0,278,1,999,0,1.1
605,32,0.0,0.0,0.0,389,1,999,0,1.1
606,36,0.0,0.0,0.0,158,1,999,0,1.1
607,53,,0.0,0.0,78,2,999,0,1.1
608,37,,0.0,0.0,258,5,999,0,1.1
609,50,0.0,0.0,0.0,87,1,999,0,1.1
610,46,0.0,1.0,0.0,147,2,999,0,1.1
611,41,0.0,0.0,0.0,635,1,999,0,1.1
612,43,0.0,0.0,0.0,289,1,999,0,1.1
613,51,0.0,1.0,0.0,170,3,999,0,1.1
614,38,0.0,1.0,0.0,179,1,999,0,1.1
615,41,0.0,1.0,0.0,381,2,999,0,1.1
616,39,,0.0,0.0,218,4,999,0,1.1
617,52,0.0,0.0,0.0,57,2,999,0,1.1
618,37,0.0,1.0,0.0,304,2,999,0,1.1
619,41,0.0,1.0,0.0,241,3,999,0,1.1
620,46,0.0,1.0,0.0,230,1,999,0,1.1
621,47,0.0,0.0,0.0,79,4,999,0,1.1
622,35,0.0,0.0,0.0,262,3,999,0,1.1
623,38,,0.0,0.0,392,2,999,0,1.1
624,30,0.0,1.0,0.0,201,2,999,0,1.1
625,46,0.0,1.0,0.0,145,1,999,0,1.1
626,30,0.0,0.0,0.0,252,1,999,0,1.1
627,35,0.0,0.0,0.0,329,1,999,0,1.1
628,58,,1.0,0.0,328,2,999,0,1.1
629,40,0.0,0.0,0.0,191,2,999,0,1.1
630,34,0.0,0.0,0.0,116,2,999,0,1.1
631,30,0.0,0.0,0.0,246,1,999,0,1.1
632,38,0.0,0.0,0.0,532,2,999,0,1.1
633,55,0.0,0.0,0.0,293,1,999,0,1.1
634,55,,1.0,0.0,416,3,999,0,1.1
635,45,0.0,1.0,0.0,37,2,999,0,1.1
636,36,0.0,1.0,0.0,132,2,999,0,1.1
637,32,0.0,0.0,0.0,530,2,999,0,1.1
638,35,,1.0,0.0,175,3,999,0,1.1
639,55,0.0,1.0,0.0,90,5,999,0,1.1
640,49,,,,524,2,999,0,1.1
641,29,0.0,1.0,0.0,29,3,999,0,1.1
642,34,0.0,1.0,0.0,311,2,999,0,1.1
643,54,,1.0,0.0,412,1,999,0,1.1
644,36,0.0,0.0,0.0,211,2,999,0,1.1
645,30,0.0,1.0,0.0,312,3,999,0,1.1
646,33,0.0,0.0,0.0,392,1,999,0,1.1
647,37,0.0,0.0,0.0,191,1,999,0,1.1
648,36,,1.0,0.0,284,2,999,0,1.1
649,33,0.0,0.0,0.0,328,1,999,0,1.1
650,32,0.0,1.0,0.0,100,1,999,0,1.1
651,32,0.0,0.0,0.0,226,1,999,0,1.1
652,50,,1.0,0.0,507,1,999,0,1.1
653,39,0.0,0.0,0.0,333,2,999,0,1.1
654,51,,1.0,0.0,128,2,999,0,1.1
655,33,0.0,0.0,0.0,322,2,999,0,1.1
656,33,0.0,0.0,0.0,202,4,999,0,1.1
657,56,,0.0,0.0,92,2,999,0,1.1
658,39,,1.0,0.0,205,2,999,0,1.1
659,33,0.0,0.0,0.0,179,3,999,0,1.1
660,59,,0.0,0.0,273,2,999,0,1.1
661,42,0.0,1.0,0.0,339,3,999,0,1.1
662,43,0.0,0.0,0.0,262,1,999,0,1.1
663,35,0.0,,,308,3,999,0,1.1
664,46,,1.0,0.0,467,2,999,0,1.1
665,27,0.0,0.0,0.0,245,2,999,0,1.1
666,47,0.0,1.0,0.0,160,3,999,0,1.1
667,31,0.0,0.0,0.0,189,2,999,0,1.1
668,32,0.0,1.0,0.0,477,1,999,0,1.1
669,54,0.0,0.0,0.0,65,3,999,0,1.1
670,56,,0.0,0.0,191,1,999,0,1.1
671,48,,1.0,0.0,196,2,999,0,1.1
672,44,0.0,1.0,0.0,221,2,999,0,1.1
673,46,0.0,0.0,0.0,197,2,999,0,1.1
674,45,0.0,1.0,0.0,178,2,999,0,1.1
675,43,0.0,0.0,0.0,221,2,999,0,1.1
676,40,,0.0,0.0,64,2,999,0,1.1
677,56,0.0,1.0,0.0,75,2,999,0,1.1
678,47,0.0,0.0,0.0,400,2,999,0,1.1
679,39,,1.0,0.0,378,3,999,0,1.1
680,48,,0.0,0.0,118,2,999,0,1.1
681,45,,1.0,0.0,179,2,999,0,1.1
682,36,0.0,0.0,0.0,346,2,999,0,1.1
683,49,,1.0,0.0,107,2,999,0,1.1
684,46,0.0,0.0,0.0,60,3,999,0,1.1
685,38,0.0,1.0,0.0,276,2,999,0,1.1
686,50,,1.0,0.0,176,2,999,0,1.1
687,27,0.0,1.0,0.0,390,2,999,0,1.1
688,40,,1.0,0.0,251,3,999,0,1.1
689,46,0.0,1.0,0.0,179,2,999,0,1.1
690,40,0.0,1.0,0.0,189,3,999,0,1.1
691,33,0.0,0.0,0.0,125,2,999,0,1.1
692,54,0.0,1.0,0.0,234,2,999,0,1.1
693,52,,1.0,0.0,79,2,999,0,1.1
694,53,,1.0,0.0,13,6,999,0,1.1
695,49,,0.0,0.0,296,3,999,0,1.1
696,42,,0.0,0.0,114,2,999,0,1.1
697,49,0.0,0.0,0.0,283,3,999,0,1.1
698,40,0.0,0.0,0.0,109,2,999,0,1.1
699,59,,0.0,0.0,132,2,999,0,1.1
700,51,0.0,1.0,0.0,144,2,999,0,1.1
701,57,,1.0,0.0,121,2,999,0,1.1
702,38,0.0,1.0,0.0,95,3,999,0,1.1
703,52,0.0,0.0,0.0,31,3,999,0,1.1
704,26,0.0,1.0,0.0,112,3,999,0,1.1
705,35,0.0,1.0,0.0,161,2,999,0,1.1
706,51,0.0,0.0,0.0,87,4,999,0,1.1
707,43,,1.0,0.0,593,2,999,0,1.1
708,42,,1.0,0.0,99,2,999,0,1.1
709,60,,1.0,0.0,198,2,999,0,1.1
710,36,0.0,1.0,0.0,285,2,999,0,1.1
711,57,,0.0,0.0,190,3,999,0,1.1
712,35,,0.0,0.0,172,5,999,0,1.1
713,30,0.0,0.0,0.0,178,2,999,0,1.1
714,43,0.0,0.0,0.0,174,2,999,0,1.1
715,40,0.0,0.0,0.0,631,2,999,0,1.1
716,45,0.0,0.0,0.0,152,3,999,0,1.1
717,56,0.0,0.0,0.0,176,5,999,0,1.1
718,46,0.0,0.0,0.0,32,3,999,0,1.1
719,41,0.0,1.0,0.0,179,2,999,0,1.1
720,42,0.0,1.0,0.0,254,2,999,0,1.1
721,56,0.0,0.0,0.0,214,2,999,0,1.1
722,43,0.0,1.0,0.0,147,3,999,0,1.1
723,34,0.0,0.0,0.0,179,4,999,0,1.1
724,38,0.0,1.0,0.0,106,2,999,0,1.1
725,40,0.0,0.0,0.0,135,2,999,0,1.1
726,38,0.0,0.0,0.0,112,4,999,0,1.1
727,48,0.0,1.0,0.0,222,2,999,0,1.1
728,27,,1.0,0.0,314,3,999,0,1.1
729,24,0.0,0.0,0.0,421,2,999,0,1.1
730,47,,1.0,0.0,410,2,999,0,1.1
731,48,,0.0,0.0,207,3,999,0,1.1
732,31,0.0,1.0,0.0,239,2,999,0,1.1
733,39,,1.0,0.0,83,4,999,0,1.1
734,41,,0.0,0.0,160,3,999,0,1.1
735,49,,1.0,0.0,42,3,999,0,1.1
736,56,0.0,0.0,0.0,55,2,999,0,1.1
737,49,0.0,0.0,0.0,157,2,999,0,1.1
738,47,0.0,0.0,0.0,303,3,999,0,1.1
739,44,,1.0,0.0,336,3,999,0,1.1
740,48,0.0,0.0,0.0,233,2,999,0,1.1
741,55,0.0,1.0,0.0,211,2,999,0,1.1
742,59,,1.0,0.0,88,5,999,0,1.1
743,44,0.0,1.0,0.0,139,2,999,0,1.1
744,46,0.0,0.0,0.0,329,3,999,0,1.1
745,39,,1.0,0.0,305,2,999,0,1.1
746,38,,1.0,0.0,206,2,999,0,1.1
747,36,0.0,1.0,0.0,128,2,999,0,1.1
748,29,0.0,0.0,0.0,122,3,999,0,1.1
749,31,0.0,1.0,0.0,343,3,999,0,1.1
750,30,0.0,0.0,0.0,126,2,999,0,1.1
751,36,0.0,1.0,0.0,249,3,999,0,1.1
752,60,0.0,0.0,0.0,59,3,999,0,1.1
753,36,0.0,1.0,0.0,166,3,999,0,1.1
754,32,0.0,0.0,0.0,190,3,999,0,1.1
755,39,,1.0,0.0,216,2,999,0,1.1
756,30,0.0,1.0,0.0,51,3,999,0,1.1
757,39,,0.0,0.0,169,3,999,0,1.1
758,37,,1.0,0.0,148,3,999,0,1.1
759,39,,1.0,0.0,132,3,999,0,1.1
760,46,0.0,0.0,0.0,117,3,999,0,1.1
761,43,0.0,0.0,0.0,275,4,999,0,1.1
762,37,0.0,1.0,0.0,124,2,999,0,1.1
763,30,,0.0,0.0,118,3,999,0,1.1
764,38,0.0,0.0,0.0,479,2,999,0,1.1
765,31,0.0,1.0,0.0,285,3,999,0,1.1
766,44,0.0,0.0,0.0,322,2,999,0,1.1
767,44,,0.0,0.0,202,2,999,0,1.1
768,38,,,,162,2,999,0,1.1
769,30,,0.0,0.0,216,3,999,0,1.1
770,37,,,,195,2,999,0,1.1
771,54,0.0,1.0,0.0,96,2,999,0,1.1
772,41,,1.0,0.0,149,2,999,0,1.1
773,43,0.0,0.0,0.0,179,2,999,0,1.1
774,38,0.0,0.0,0.0,92,2,999,0,1.1
775,41,0.0,1.0,0.0,188,2,999,0,1.1
776,38,,0.0,0.0,70,2,999,0,1.1
777,33,0.0,,,141,3,999,0,1.1
778,32,0.0,1.0,0.0,395,2,999,0,1.1
779,30,,0.0,0.0,629,2,999,0,1.1
780,43,0.0,1.0,0.0,261,3,999,0,1.1
781,30,,1.0,0.0,502,1,999,0,1.1
782,36,0.0,0.0,0.0,446,1,999,0,1.1
783,38,0.0,,,131,3,999,0,1.1
784,35,0.0,1.0,0.0,198,3,999,0,1.1
785,50,0.0,0.0,0.0,312,1,999,0,1.1
786,38,0.0,1.0,0.0,275,6,999,0,1.1
787,58,,0.0,0.0,120,2,999,0,1.1
788,50,0.0,1.0,0.0,333,4,999,0,1.1
789,33,,0.0,0.0,113,1,999,0,1.1
790,33,,,,150,1,999,0,1.1
791,44,,1.0,0.0,91,1,999,0,1.1
792,31,0.0,0.0,0.0,296,1,999,0,1.1
793,40,0.0,0.0,0.0,128,3,999,0,1.1
794,28,,0.0,0.0,298,1,999,0,1.1
795,36,0.0,1.0,0.0,326,1,999,0,1.1
796,44,0.0,0.0,0.0,292,1,999,0,1.1
797,38,0.0,1.0,0.0,215,1,999,0,1.1
798,33,0.0,,,97,1,999,0,1.1
799,39,,1.0,0.0,32,1,999,0,1.1
800,47,,1.0,0.0,162,1,999,0,1.1
801,47,0.0,0.0,0.0,421,1,999,0,1.1
802,35,0.0,0.0,0.0,268,1,999,0,1.1
803,42,0.0,0.0,0.0,232,1,999,0,1.1
804,36,0.0,0.0,0.0,152,3,999,0,1.1
805,35,0.0,0.0,0.0,104,2,999,0,1.1
806,36,0.0,1.0,0.0,179,1,999,0,1.1
807,56,,1.0,0.0,159,2,999,0,1.1
808,26,0.0,0.0,0.0,416,2,999,0,1.1
809,31,0.0,1.0,0.0,174,1,999,0,1.1
810,57,,0.0,0.0,139,1,999,0,1.1
811,39,0.0,0.0,0.0,193,1,999,0,1.1
812,43,0.0,1.0,0.0,294,1,999,0,1.1
813,50,0.0,0.0,0.0,102,1,999,0,1.1
814,52,,,,124,1,999,0,1.1
815,39,0.0,0.0,0.0,143,1,999,0,1.1
816,44,,1.0,0.0,231,1,999,0,1.1
817,36,0.0,1.0,0.0,128,1,999,0,1.1
818,54,,1.0,0.0,74,1,999,0,1.1
819,27,0.0,1.0,0.0,105,2,999,0,1.1
820,31,0.0,0.0,0.0,179,1,999,0,1.1
821,31,,0.0,0.0,168,1,999,0,1.1
822,28,0.0,0.0,0.0,250,1,999,0,1.1
823,31,0.0,1.0,0.0,254,1,999,0,1.1
824,30,0.0,0.0,0.0,149,1,999,0,1.1
825,52,0.0,1.0,0.0,133,2,999,0,1.1
826,37,0.0,0.0,0.0,374,1,999,0,1.1
827,30,0.0,1.0,0.0,425,6,999,0,1.1
828,45,,1.0,0.0,207,1,999,0,1.1
829,54,0.0,1.0,0.0,464,1,999,0,1.1
830,49,0.0,1.0,0.0,439,1,999,0,1.1
831,44,0.0,0.0,0.0,83,3,999,0,1.1
832,28,,1.0,0.0,179,2,999,0,1.1
833,53,0.0,1.0,0.0,149,1,999,0,1.1
834,45,,1.0,0.0,142,1,999,0,1.1
835,45,,0.0,0.0,121,1,999,0,1.1
836,51,,1.0,0.0,359,1,999,0,1.1
837,41,,1.0,0.0,112,1,999,0,1.1
838,43,0.0,1.0,0.0,274,4,999,0,1.1
839,31,0.0,1.0,0.0,325,2,999,0,1.1
840,39,0.0,1.0,0.0,179,1,999,0,1.1
841,38,0.0,0.0,0.0,216,1,999,0,1.1
842,50,0.0,1.0,0.0,161,1,999,0,1.1
843,53,,1.0,0.0,122,2,999,0,1.1
844,44,,1.0,0.0,179,1,999,0,1.1
845,53,,1.0,0.0,615,1,999,0,1.1
846,24,0.0,0.0,0.0,111,1,999,0,1.1
847,34,0.0,1.0,0.0,359,1,999,0,1.1
848,40,0.0,1.0,0.0,327,3,999,0,1.1
849,57,0.0,1.0,0.0,236,1,999,0,1.1
850,43,,1.0,0.0,227,1,999,0,1.1
851,31,,0.0,0.0,109,1,999,0,1.1
852,31,0.0,1.0,0.0,492,2,999,0,1.1
853,31,,1.0,0.0,298,1,999,0,1.1
854,45,,1.0,0.0,83,2,999,0,1.1
855,38,0.0,0.0,0.0,241,2,999,0,1.1
856,41,0.0,1.0,0.0,179,1,999,0,1.1
857,47,,1.0,0.0,131,1,999,0,1.1
858,42,0.0,0.0,0.0,123,1,999,0,1.1
859,35,0.0,1.0,0.0,125,1,999,0,1.1
860,40,0.0,1.0,0.0,295,2,999,0,1.1
861,42,0.0,0.0,0.0,287,1,999,0,1.1
862,34,,1.0,0.0,109,1,999,0,1.1
863,48,0.0,1.0,0.0,140,2,999,0,1.1
864,35,0.0,1.0,0.0,52,1,999,0,1.1
865,33,0.0,1.0,0.0,233,1,999,0,1.1
866,37,0.0,1.0,0.0,254,1,999,0,1.1
867,43,0.0,1.0,0.0,255,1,999,0,1.1
868,42,,0.0,0.0,126,1,999,0,1.1
869,46,0.0,1.0,0.0,184,2,999,0,1.1
870,37,,1.0,0.0,591,1,999,0,1.1
871,40,0.0,1.0,0.0,294,1,999,0,1.1
872,40,0.0,1.0,0.0,285,1,999,0,1.1
873,59,,1.0,0.0,173,1,999,0,1.1
874,43,0.0,0.0,0.0,336,1,999,0,1.1
875,44,0.0,1.0,0.0,344,1,999,0,1.1
876,44,0.0,1.0,0.0,179,1,999,0,1.1
877,41,0.0,1.0,0.0,153,1,999,0,1.1
878,28,,1.0,0.0,99,2,999,0,1.1
879,48,,1.0,0.0,243,1,999,0,1.1
880,31,0.0,1.0,0.0,260,1,999,0,1.1
881,27,0.0,1.0,0.0,164,2,999,0,1.1
882,43,0.0,1.0,0.0,255,2,999,0,1.1
883,47,,1.0,0.0,47,1,999,0,1.1
884,40,0.0,1.0,0.0,110,2,999,0,1.1
885,43,,0.0,0.0,463,1,999,0,1.1
886,29,0.0,1.0,0.0,192,1,999,0,1.1
887,54,0.0,0.0,0.0,388,2,999,0,1.1
888,36,0.0,0.0,0.0,221,1,999,0,1.1
889,30,0.0,0.0,0.0,25,1,999,0,1.1
890,38,,1.0,0.0,256,6,999,0,1.1
891,39,0.0,0.0,0.0,104,1,999,0,1.1
892,33,0.0,0.0,0.0,283,2,999,0,1.1
893,39,0.0,1.0,0.0,448,1,999,0,1.1
894,38,0.0,0.0,0.0,127,1,999,0,1.1
895,44,0.0,1.0,0.0,378,1,999,0,1.1
896,33,0.0,1.0,0.0,67,1,999,0,1.1
897,37,0.0,0.0,0.0,221,2,999,0,1.1
898,32,0.0,0.0,0.0,150,1,999,0,1.1
899,46,0.0,1.0,0.0,144,2,999,0,1.1
900,34,0.0,1.0,0.0,296,2,999,0,1.1
901,52,,0.0,0.0,161,1,999,0,1.1
902,46,,0.0,0.0,401,2,999,0,1.1
903,57,0.0,,,435,2,999,0,1.1
904,52,,0.0,0.0,388,1,999,0,1.1
905,32,0.0,0.0,0.0,245,1,999,0,1.1
906,31,0.0,0.0,0.0,143,1,999,0,1.1
907,46,,0.0,0.0,423,1,999,0,1.1
908,59,0.0,0.0,0.0,231,1,999,0,1.1
909,38,,0.0,0.0,181,1,999,0,1.1
910,42,,1.0,0.0,107,1,999,0,1.1
911,40,0.0,0.0,0.0,227,1,999,0,1.1
912,46,0.0,0.0,0.0,69,1,999,0,1.1
913,35,0.0,0.0,0.0,179,1,999,0,1.1
914,28,0.0,0.0,0.0,109,1,999,0,1.1
915,47,,1.0,0.0,127,1,999,0,1.1
916,35,0.0,1.0,0.0,45,1,999,0,1.1
917,48,0.0,1.0,0.0,120,1,999,0,1.1
918,40,,1.0,0.0,68,3,999,0,1.1
919,32,0.0,1.0,0.0,180,2,999,0,1.1
920,59,0.0,1.0,0.0,112,3,999,0,1.1
921,48,,0.0,0.0,444,1,999,0,1.1
922,45,,1.0,0.0,246,2,999,0,1.1
923,49,0.0,1.0,0.0,148,4,999,0,1.1
924,51,0.0,1.0,0.0,223,3,999,0,1.1
925,38,0.0,1.0,0.0,566,2,999,0,1.1
926,53,0.0,1.0,0.0,274,2,999,0,1.1
927,49,0.0,1.0,0.0,49,3,999,0,1.1
928,31,0.0,1.0,0.0,97,2,999,0,1.1
929,36,,1.0,0.0,376,2,999,0,1.1
930,54,,1.0,0.0,421,2,999,0,1.1
931,29,0.0,1.0,0.0,511,2,999,0,1.1
932,31,,1.0,0.0,121,2,999,0,1.1
933,35,0.0,1.0,0.0,157,2,999,0,1.1
934,38,0.0,0.0,0.0,101,1,999,0,1.1
935,54,,1.0,0.0,328,2,999,0,1.1
936,48,,0.0,0.0,19,1,999,0,1.1
937,48,0.0,1.0,0.0,179,2,999,0,1.1
938,32,,1.0,0.0,229,3,999,0,1.1
939,34,,1.0,0.0,154,2,999,0,1.1
940,49,,1.0,0.0,56,1,999,0,1.1
941,44,,,,199,1,999,0,1.1
942,42,,0.0,0.0,117,1,999,0,1.1
943,55,,0.0,0.0,179,2,999,0,1.1
944,42,,0.0,0.0,185,1,999,0,1.1
945,44,,0.0,0.0,202,1,999,0,1.1
946,51,0.0,0.0,0.0,279,1,999,0,1.1
947,43,,1.0,0.0,180,5,999,0,1.1
948,52,0.0,1.0,0.0,530,2,999,0,1.1
949,45,0.0,1.0,0.0,129,5,999,0,1.1
950,41,0.0,1.0,0.0,60,1,999,0,1.1
951,35,0.0,1.0,0.0,432,1,999,0,1.1
952,41,0.0,0.0,0.0,516,1,999,0,1.1
953,46,0.0,0.0,0.0,617,1,999,0,1.1
954,36,,0.0,0.0,179,2,999,0,1.1
955,29,0.0,0.0,0.0,125,2,999,0,1.1
956,47,0.0,0.0,0.0,262,2,999,0,1.1
957,43,,1.0,0.0,396,2,999,0,1.1
958,38,,0.0,0.0,294,2,999,0,1.1
959,44,0.0,1.0,0.0,171,2,999,0,1.1
960,29,0.0,0.0,0.0,614,2,999,0,1.1
961,58,,0.0,0.0,118,3,999,0,1.1
962,48,0.0,0.0,0.0,485,4,999,0,1.1
963,46,,0.0,0.0,406,2,999,0,1.1
964,31,0.0,1.0,0.0,287,1,999,0,1.1
965,47,0.0,0.0,0.0,216,2,999,0,1.1
966,44,0.0,1.0,0.0,37,2,999,0,1.1
967,31,0.0,1.0,0.0,179,1,999,0,1.1
968,38,0.0,0.0,0.0,590,3,999,0,1.1
969,33,0.0,0.0,0.0,55,1,999,0,1.1
970,53,0.0,1.0,0.0,166,1,999,0,1.1
971,33,0.0,1.0,0.0,371,2,999,0,1.1
972,33,0.0,1.0,0.0,48,1,999,0,1.1
973,37,0.0,1.0,0.0,72,1,999,0,1.1
974,55,0.0,1.0,0.0,55,1,999,0,1.1
975,41,0.0,,,92,1,999,0,1.1
976,46,,1.0,0.0,196,2,999,0,1.1
977,32,0.0,0.0,0.0,96,1,999,0,1.1
978,48,0.0,0.0,0.0,144,1,999,0,1.1
979,34,0.0,1.0,0.0,474,1,999,0,1.1
980,35,0.0,0.0,0.0,559,1,999,0,1.1
981,55,0.0,1.0,0.0,179,1,999,0,1.1
982,45,0.0,,,229,3,999,0,1.1
983,48,0.0,0.0,0.0,236,2,999,0,1.1
984,34,0.0,1.0,0.0,164,1,999,0,1.1
985,46,,0.0,0.0,93,1,999,0,1.1
986,34,0.0,1.0,0.0,123,1,999,0,1.1
987,51,,0.0,0.0,179,2,999,0,1.1
988,37,0.0,0.0,0.0,209,2,999,0,1.1
989,54,0.0,0.0,0.0,485,1,999,0,1.1
990,45,,1.0,0.0,206,2,999,0,1.1
991,39,0.0,,,239,2,999,0,1.1
992,39,0.0,0.0,0.0,311,1,999,0,1.1
993,39,,0.0,0.0,362,1,999,0,1.1
994,39,0.0,0.0,0.0,274,1,999,0,1.1
995,32,0.0,1.0,0.0,163,1,999,0,1.1
996,41,0.0,1.0,0.0,345,1,999,0,1.1
997,59,0.0,1.0,0.0,329,1,999,0,1.1
998,57,0.0,1.0,0.0,68,1,999,0,1.1
999,30,0.0,0.0,0.0,143,3,999,0,1.1
1000,34,0.0,0.0,0.0,214,2,999,0,1.1
1001,34,0.0,0.0,0.0,179,1,999,0,1.1
1002,38,0.0,0.0,0.0,258,3,999,0,1.1
1003,31,0.0,1.0,0.0,253,2,999,0,1.1
1004,47,0.0,,,106,1,999,0,1.1
1005,57,,0.0,0.0,179,2,999,0,1.1
1006,44,,0.0,0.0,103,3,999,0,1.1
1007,45,,1.0,0.0,349,2,999,0,1.1
1008,36,0.0,1.0,0.0,170,1,999,0,1.1
1009,44,0.0,1.0,0.0,78,5,999,0,1.1
1010,51,0.0,0.0,0.0,194,1,999,0,1.1
1011,28,0.0,0.0,0.0,126,1,999,0,1.1
1012,50,0.0,0.0,0.0,224,5,999,0,1.1
1013,51,0.0,0.0,0.0,98,1,999,0,1.1
1014,38,0.0,0.0,0.0,252,5,999,0,1.1
1015,44,0.0,1.0,0.0,607,1,999,0,1.1
1016,35,,0.0,0.0,331,1,999,0,1.1
1017,35,,1.0,0.0,398,1,999,0,1.1
1018,32,0.0,0.0,0.0,103,2,999,0,1.1
1019,48,0.0,1.0,0.0,241,2,999,0,1.1
1020,35,,0.0,0.0,179,1,999,0,1.1
1021,44,,0.0,0.0,203,1,999,0,1.1
1022,43,0.0,0.0,0.0,96,3,999,0,1.1
1023,40,0.0,0.0,0.0,238,3,999,0,1.1
1024,50,,,,153,3,999,0,1.1
1025,44,,1.0,0.0,481,1,999,0,1.1
1026,37,,0.0,0.0,119,3,999,0,1.1
1027,32,0.0,1.0,0.0,245,2,999,0,1.1
1028,58,0.0,0.0,0.0,152,2,999,0,1.1
1029,49,0.0,1.0,0.0,418,2,999,0,1.1
1030,32,,0.0,0.0,421,2,999,0,1.1
1031,30,0.0,0.0,0.0,198,2,999,0,1.1
1032,28,0.0,1.0,0.0,175,1,999,0,1.1
1033,40,,,,374,1,999,0,1.1
1034,44,0.0,0.0,0.0,51,1,999,0,1.1
1035,30,,1.0,0.0,263,1,999,0,1.1
1036,30,,0.0,0.0,257,1,999,0,1.1
1037,28,0.0,1.0,0.0,229,2,999,0,1.1
1038,58,0.0,1.0,0.0,154,2,999,0,1.1
1039,45,,0.0,0.0,278,6,999,0,1.1
1040,35,0.0,0.0,0.0,306,5,999,0,1.1
